"X","Unnamed..0","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude","startDate","endDate","status","uni_lat","uni_lng","startYear","startMonth","startDay","endYear","endMonth","endDay"
7134,7135,"ES","Spain","ATOS SPAIN SA",4020281.25,40,-4,2015-01-01,2017-12-31,"SIGNED",40,-4,2015,1,1,2017,12,31
7135,7136,"ES","Spain","UNIVERSITAT DE BARCELONA",158121.6,40,-4,2018-11-15,2020-11-14,"SIGNED",41.386608,2.16402,2018,11,15,2020,11,14
7136,7137,"ES","Spain","FUNDACIO INSTITUT DE BIOENGINYERIA DE CATALUNYA",158121.6,40,-4,2018-06-29,2020-06-28,"SIGNED",41.382066,2.117947,2018,6,29,2020,6,28
7137,7138,"ES","Spain","UNIVERSIDAD AUTONOMA DE MADRID",2322000,40,-4,2016-02-01,2020-01-31,"SIGNED",40.5466983,-3.6943619,2016,2,1,2020,1,31
7138,7139,"ES","Spain","FUNDACIO INSTITUT DE CIENCIES FOTONIQUES",140416.25,40,-4,2018-08-01,2020-01-31,"SIGNED",41.2754712,1.9896212,2018,8,1,2020,1,31
7139,7140,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",170121.6,40,-4,2018-09-01,2020-08-31,"SIGNED",40.410138,-3.689073,2018,9,1,2020,8,31
7140,7141,"ES","Spain","UNIVERSIDAD DE SALAMANCA",993662.5,40,-4,2016-11-01,2019-10-31,"SIGNED",40.9613376,-5.6669251,2016,11,1,2019,10,31
7141,7142,"ES","Spain","ZABALA INNOVATION CONSULTING, S.A.",4325785,40,-4,2016-10-01,2020-09-30,"SIGNED",42.7985177,-1.6133936,2016,10,1,2020,9,30
7142,7143,"ES","Spain","UNIVERSIDAD DE NAVARRA",170121.6,40,-4,2017-06-01,2019-05-31,"SIGNED",40,-4,2017,6,1,2019,5,31
7143,7144,"ES","Spain","UNIVERSIDAD DE CORDOBA",170121.6,40,-4,2018-07-01,2020-06-30,"SIGNED",37.9144707,-4.7192248,2018,7,1,2020,6,30
7144,7145,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",2036981.25,40,-4,2017-10-01,2020-09-30,"SIGNED",40.410138,-3.689073,2017,10,1,2020,9,30
7145,7146,"ES","Spain","FUNDACIÓ MARKETS, ORGANIZATIONS AND VOTES IN ECONOMICS",170121.6,40,-4,2018-09-01,2020-08-31,"SIGNED",40,-4,2018,9,1,2020,8,31
7146,7147,"ES","Spain","IXION INDUSTRY AND AEROSPACE SL",71429,40,-4,2015-07-01,2015-12-31,"SIGNED",40,-4,2015,7,1,2015,12,31
7147,7148,"ES","Spain","CENTRE DE RECERCA EN AGRIGENOMICA CSIC-IRTA-UAB-UB",150000,40,-4,2015-06-01,2016-11-30,"SIGNED",41.4978051,2.1080624,2015,6,1,2016,11,30
7148,7149,"ES","Spain","MOLECOR TECNOLOGIA SL",1424048.75,40,-4,2017-02-01,2019-01-31,"SIGNED",40.29378,-3.703913,2017,2,1,2019,1,31
7149,7150,"ES","Spain","UNIVERSIDAD POMPEU FABRA",158121.6,40,-4,2019-01-01,2020-12-31,"SIGNED",41.3789689,2.1797941,2019,1,1,2020,12,31
7150,7151,"ES","Spain","BATZ SOCIEDAD COOPERATIVA",474050,40,-4,2018-01-01,2019-12-31,"SIGNED",43.1612058,-2.775117,2018,1,1,2019,12,31
7151,7152,"ES","Spain","DEIMOS SPACE SOCIEDAD LIMITADA UNIPERSONAL",4694844.75,40,-4,2017-12-01,2021-02-28,"SIGNED",40,-4,2017,12,1,2021,2,28
7152,7153,"ES","Spain","UNIVERSITAT POLITECNICA DE CATALUNYA",1989875,40,-4,2016-09-01,2021-08-31,"SIGNED",41.388004,2.1132804,2016,9,1,2021,8,31
7153,7154,"ES","Spain","PULVERIZADORES FEDE SL",1307569.7,40,-4,2015-06-01,2017-05-31,"SIGNED",39.4901554,-0.6887327,2015,6,1,2017,5,31
7154,7155,"ES","Spain","CUBENUBE SL",71429,40,-4,2015-06-01,2015-08-31,"SIGNED",40.51308,-3.33842,2015,6,1,2015,8,31
7155,7156,"ES","Spain","FUNDACION TECNALIA RESEARCH & INNOVATION",3989247.5,40,-4,2014-12-01,2018-11-30,"SIGNED",43.18578,-2.26393,2014,12,1,2018,11,30
7156,7157,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",5562745,40,-4,2018-09-01,2022-08-31,"SIGNED",40.410138,-3.689073,2018,9,1,2022,8,31
7157,7158,"ES","Spain","FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA",170121.6,40,-4,2019-01-07,2021-01-06,"SIGNED",41.5012421,2.1117602,2019,1,7,2021,1,6
7158,7159,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",170121.6,40,-4,2016-09-01,2020-08-30,"SIGNED",40.410138,-3.689073,2016,9,1,2020,8,30
7159,7160,"ES","Spain","FUNDACIO PRIVADA INSTITUT CATALA D'INVESTIGACIO QUIMICA",149750,40,-4,2017-12-01,2019-05-31,"SIGNED",41.1304053,1.2416911,2017,12,1,2019,5,31
7160,7161,"ES","Spain","LABORATORIO DOCTOR LARRASA  S.L.",71429,40,-4,2015-10-01,2016-01-31,"SIGNED",38.71802,-6.82539,2015,10,1,2016,1,31
7161,7162,"ES","Spain","ENRY'S PLEX SL",2025500,40,-4,2015-10-01,2017-10-31,"SIGNED",40,-4,2015,10,1,2017,10,31
7162,7163,"ES","Spain","UNIVERSITAT AUTONOMA DE BARCELONA",170121.6,40,-4,2017-03-07,2019-03-06,"CLOSED",41.5019255,2.1048538,2017,3,7,2019,3,6
7163,7164,"ES","Spain","MEGAVATIO CONTROL SL",71429,40,-4,2017-05-01,2017-08-31,"SIGNED",41.6193485,-4.7571948,2017,5,1,2017,8,31
7164,7165,"ES","Spain","UNIVERSITAT AUTONOMA DE BARCELONA",1943924,40,-4,2018-01-01,2022-12-31,"SIGNED",41.5019255,2.1048538,2018,1,1,2022,12,31
7165,7166,"ES","Spain","BUSUP TECHNOLOGIES SL",1407914,40,-4,2017-03-01,2018-08-31,"SIGNED",41.352706,2.138618,2017,3,1,2018,8,31
7166,7167,"ES","Spain","FUNDACION CENTRO DE ESTUDIOS MONETARIOS Y FINANCIEROS",1486500,40,-4,2017-03-01,2022-02-28,"SIGNED",40.413995,-3.689782,2017,3,1,2022,2,28
7167,7168,"ES","Spain","COMUNIDAD AUTONOMA DE CANARIAS",43852.5,40,-4,2017-01-01,2018-12-31,"SIGNED",28.2915637,-16.6291304,2017,1,1,2018,12,31
7168,7169,"ES","Spain","ULMA EMBEDDED SOLUTIONS S COOP",2082375,40,-4,2018-06-01,2020-05-31,"SIGNED",43.036908,-2.420027,2018,6,1,2020,5,31
7169,7170,"ES","Spain","BCBL BASQUE CENTER ON COGNITION BRAIN AND LANGUAGE",170121.6,40,-4,2015-07-01,2017-06-30,"SIGNED",43.2942621,-1.9861255,2015,7,1,2017,6,30
7170,7171,"ES","Spain","AIMPLAS - ASOCIACION DE INVESTIGACION DE MATERIALES PLASTICOS Y CONEXAS",7440050.33,40,-4,2018-01-01,2021-12-31,"SIGNED",39.5471381,-0.4569669,2018,1,1,2021,12,31
7171,7172,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",170121.6,40,-4,2016-03-16,2018-03-15,"TERMINATED",40.410138,-3.689073,2016,3,16,2018,3,15
7172,7173,"ES","Spain","FUNDACION CIRCE CENTRO DE INVESTIGACION DE RECURSOS Y CONSUMOS ENERGETICOS",2000032.5,40,-4,2015-03-01,2018-02-28,"SIGNED",41.6848184,-0.8850187,2015,3,1,2018,2,28
7173,7174,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",257191.2,40,-4,2019-01-01,2021-12-31,"SIGNED",40.410138,-3.689073,2019,1,1,2021,12,31
7174,7175,"ES","Spain","MIND THE BYTE SL",71429,40,-4,2015-09-01,2016-02-29,"SIGNED",41.391524,2.1680884,2015,9,1,2016,2,29
7175,7176,"ES","Spain","IRIS TECHNOLOGY SOLUTIONS, SOCIEDAD LIMITADA",5882260.5,40,-4,2015-01-01,2018-12-31,"SIGNED",41.2747764,1.9865385,2015,1,1,2018,12,31
7176,7177,"ES","Spain","FUVEX CIVIL SL",71429,40,-4,2016-12-01,2017-05-31,"SIGNED",42.0644231,-1.6081656,2016,12,1,2017,5,31
7177,7178,"ES","Spain","DYNA TECH 2012 SCP",71429,40,-4,2017-01-01,2017-05-31,"SIGNED",40,-4,2017,1,1,2017,5,31
7178,7179,"ES","Spain","SISTEMAS VIRTUALES DE APRENDIZAJE, S.L.",1835575,40,-4,2016-08-01,2018-07-31,"SIGNED",40,-4,2016,8,1,2018,7,31
7179,7180,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",2470519,40,-4,2015-06-01,2020-05-31,"SIGNED",40.410138,-3.689073,2015,6,1,2020,5,31
7180,7181,"ES","Spain","FUNDACIO INSTITUT DE BIOENGINYERIA DE CATALUNYA",170121.6,40,-4,2018-10-01,2020-09-30,"SIGNED",41.382066,2.117947,2018,10,1,2020,9,30
7181,7182,"ES","Spain","UNIVERSIDAD COMPLUTENSE DE MADRID",239191.2,40,-4,2016-07-01,2019-07-17,"SIGNED",40.4478246,-3.7285872,2016,7,1,2019,7,17
7182,7183,"ES","Spain","LIPOPHARMA THERAPEUTICS SL",6155125,40,-4,2017-12-01,2020-11-30,"SIGNED",39.5674685,2.6511914,2017,12,1,2020,11,30
7183,7184,"ES","Spain","BCBL BASQUE CENTER ON COGNITION BRAIN AND LANGUAGE",150000,40,-4,2018-10-01,2020-03-31,"SIGNED",43.2942621,-1.9861255,2018,10,1,2020,3,31
7184,7185,"ES","Spain","UNIVERSIDAD DE SANTIAGO DE COMPOSTELA",149250,40,-4,2017-01-01,2018-06-30,"SIGNED",42.8885225,-8.5449726,2017,1,1,2018,6,30
7185,7186,"ES","Spain","UNIVERSIDAD DE ALICANTE",972000,40,-4,2017-01-01,2020-12-31,"SIGNED",38.3845113,-0.5139324,2017,1,1,2020,12,31
7186,7187,"ES","Spain","UNIVERSIDAD DE GRANADA",1997990,40,-4,2016-03-01,2018-08-31,"SIGNED",37.1839398,-3.6010182,2016,3,1,2018,8,31
7187,7188,"ES","Spain","DESCUBRE - FUNDACION ANDALUZA PARA LA DIVULGACION DE LA INNOVACION Y EL CONOCIMIENTO",368010.16,40,-4,2016-04-01,2017-11-30,"CLOSED",37.1521408,-3.6109772,2016,4,1,2017,11,30
7188,7189,"ES","Spain","UNIVERSIDAD POLITECNICA DE CARTAGENA",170121.6,40,-4,2018-03-01,2020-02-29,"SIGNED",37.604265,-0.9795883,2018,3,1,2020,2,29
7189,7190,"ES","Spain","UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA",149760,40,-4,2016-10-01,2018-03-31,"SIGNED",43.3309433,-2.9678921,2016,10,1,2018,3,31
7190,7191,"ES","Spain","UNIVERSIDAD POMPEU FABRA",1888033,40,-4,2017-08-01,2022-07-31,"SIGNED",41.3789689,2.1797941,2017,8,1,2022,7,31
7191,7192,"ES","Spain","UNIVERSITAT DE BARCELONA",2500000,40,-4,2017-01-01,2021-12-31,"SIGNED",41.386608,2.16402,2017,1,1,2021,12,31
7192,7193,"ES","Spain","ROTARY WAVE S.L.",71429,40,-4,2017-04-01,2017-09-30,"SIGNED",39.438196,-0.4932343,2017,4,1,2017,9,30
7193,7194,"ES","Spain","Fundació Institut de Recerca Contra la Leucemia Josep Carreras",158121.6,40,-4,2018-04-01,2020-03-31,"SIGNED",41.4855135,2.2397781,2018,4,1,2020,3,31
7194,7195,"ES","Spain","AD TELECOM SL",71429,40,-4,2018-02-01,2018-07-31,"SIGNED",40,-4,2018,2,1,2018,7,31
7195,7196,"ES","Spain","FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA",158121.6,40,-4,2016-06-01,2018-05-31,"TERMINATED",41.5012421,2.1117602,2016,6,1,2018,5,31
7196,7197,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS",1920738,40,-4,2015-07-01,2020-06-30,"SIGNED",40,-4,2015,7,1,2020,6,30
7197,7198,"ES","Spain","MESUREX SL",1572750,40,-4,2018-03-01,2020-02-29,"SIGNED",36.7370471,-4.5507978,2018,3,1,2020,2,29
7198,7199,"ES","Spain","FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA",158121.6,40,-4,2017-09-15,2019-10-03,"SIGNED",41.5012421,2.1117602,2017,9,15,2019,10,3
7199,7200,"ES","Spain","IDP INGENIERIA Y ARQUITECTURA IBERIA SL",2999547.5,40,-4,2016-09-01,2019-08-31,"SIGNED",41.5428457,2.1107288,2016,9,1,2019,8,31
7200,7201,"ES","Spain","UNIVERSIDAD POLITECNICA DE MADRID",17294253.5,40,-4,2015-07-01,2018-06-30,"SIGNED",40.4486372,-3.7192798,2015,7,1,2018,6,30
7201,7202,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",3860731.44,40,-4,2016-02-01,2020-01-31,"SIGNED",40.410138,-3.689073,2016,2,1,2020,1,31
7202,7203,"ES","Spain","FUNDACIO PRIVADA INSTITUT CATALA D'INVESTIGACIO QUIMICA",1999063,40,-4,2015-07-01,2020-06-30,"SIGNED",41.1304053,1.2416911,2015,7,1,2020,6,30
7203,7204,"ES","Spain","I-DEALS INNOVATION & TECHNOLOGY VENTURING SERVICES SL",11406725,40,-4,2016-11-01,2020-10-31,"SIGNED",40,-4,2016,11,1,2020,10,31
7204,7205,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",2e+06,40,-4,2015-11-01,2020-10-31,"SIGNED",40.410138,-3.689073,2015,11,1,2020,10,31
7205,7206,"ES","Spain","WELLNESS SMART CITIES SLU",1881500,40,-4,2016-04-01,2019-03-31,"SIGNED",40,-4,2016,4,1,2019,3,31
7206,7207,"ES","Spain","UNIVERSIDAD REY JUAN CARLOS",201726,40,-4,2015-07-01,2018-06-30,"SIGNED",40.3359104,-3.8768434,2015,7,1,2018,6,30
7207,7208,"ES","Spain","ENCORE LAB SL",856375,40,-4,2016-06-01,2018-05-31,"SIGNED",42.460694,-2.4200632,2016,6,1,2018,5,31
7208,7209,"ES","Spain","VALUE AGENTS SL",71429,40,-4,2015-04-01,2015-09-30,"SIGNED",40,-4,2015,4,1,2015,9,30
7209,7210,"ES","Spain","BCBL BASQUE CENTER ON COGNITION BRAIN AND LANGUAGE",158121.6,40,-4,2015-10-01,2017-09-30,"CLOSED",43.2942621,-1.9861255,2015,10,1,2017,9,30
7210,7211,"ES","Spain","FUNDACIO PRIVADA I2CAT, INTERNET I INNOVACIO DIGITAL A CATALUNYA",2941015,40,-4,2017-10-01,2020-03-31,"SIGNED",41.3873151,2.1117937,2017,10,1,2020,3,31
7211,7212,"ES","Spain","UNIVERSIDAD POMPEU FABRA",2343249,40,-4,2018-01-01,2022-12-31,"SIGNED",41.3789689,2.1797941,2018,1,1,2022,12,31
7212,7213,"ES","Spain","FUNDACIO INSTITUT DE BIOENGINYERIA DE CATALUNYA",1499554,40,-4,2017-01-01,2021-12-31,"SIGNED",41.382066,2.117947,2017,1,1,2021,12,31
7213,7214,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",158121.6,40,-4,2017-11-16,2019-11-15,"SIGNED",40.410138,-3.689073,2017,11,16,2019,11,15
7214,7215,"ES","Spain","UNIVERSIDAD POMPEU FABRA",2518737.5,40,-4,2016-04-01,2020-03-31,"SIGNED",41.3789689,2.1797941,2016,4,1,2020,3,31
7215,7216,"ES","Spain","FUNBRICKS SL",71429,40,-4,2015-03-01,2015-08-31,"SIGNED",41.4108323,2.1581441,2015,3,1,2015,8,31
7216,7217,"ES","Spain","LIFE LENGTH SL",71429,40,-4,2015-09-01,2015-10-31,"SIGNED",40,-4,2015,9,1,2015,10,31
7217,7218,"ES","Spain","FUNDACION PARA EL FOMENTO EN ASTURIAS DE LA INVESTIGACION CIENTIFICA APLICADA Y TECNOLOGIA",73500,40,-4,2014-07-01,2014-12-31,"CLOSED",43.360313,-5.848578,2014,7,1,2014,12,31
7218,7219,"ES","Spain","UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA",150000,40,-4,2018-12-01,2020-05-31,"SIGNED",43.3309433,-2.9678921,2018,12,1,2020,5,31
7219,7220,"ES","Spain","FUNDACION TECNALIA RESEARCH & INNOVATION",9596541.5,40,-4,2018-01-01,2021-12-31,"SIGNED",43.18578,-2.26393,2018,1,1,2021,12,31
7220,7221,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",147753,40,-4,2017-02-01,2018-07-31,"SIGNED",40.410138,-3.689073,2017,2,1,2018,7,31
7221,7222,"ES","Spain","INSTITUTO NACIONAL DE INVESTIGACION Y TECNOLOGIA AGRARIA Y ALIMENTARIA OA MP",1866046,40,-4,2017-04-01,2022-03-31,"SIGNED",40.4565512,-3.7491824,2017,4,1,2022,3,31
7222,7223,"ES","Spain","OCEAN CLEANER TECNOLOGY SL",71429,40,-4,2016-07-01,2016-10-31,"SIGNED",40,-4,2016,7,1,2016,10,31
7223,7224,"ES","Spain","ASOCIACION DE INVESTIGACION METALURGICA DEL NOROESTE",3673157,40,-4,2014-12-01,2017-11-30,"SIGNED",42.154213,-8.631494,2014,12,1,2017,11,30
7224,7225,"ES","Spain","UNIVERSIDAD DE ZARAGOZA",257191.2,40,-4,2017-10-09,2020-10-08,"SIGNED",41.6420639,-0.9015065,2017,10,9,2020,10,8
7225,7226,"ES","Spain","FUNDACIO PRIVADA INSTITUT CATALA D'INVESTIGACIO QUIMICA",2525640.84,40,-4,2018-04-01,2022-03-31,"SIGNED",41.1304053,1.2416911,2018,4,1,2022,3,31
7226,7227,"ES","Spain","UNIVERSIDAD POMPEU FABRA",1876846,40,-4,2016-10-01,2021-09-30,"SIGNED",41.3789689,2.1797941,2016,10,1,2021,9,30
7227,7228,"ES","Spain","UNIVERSITAT POLITECNICA DE VALENCIA",4146163.75,40,-4,2015-09-01,2018-08-31,"SIGNED",39.4808376,-0.3409522,2015,9,1,2018,8,31
7228,7229,"ES","Spain","EUROGAN SL",2702032.5,40,-4,2015-09-01,2017-09-30,"SIGNED",41.603754,-0.688877,2015,9,1,2017,9,30
7229,7230,"ES","Spain","IKAN BIOTECH S.L.",71429,40,-4,2016-08-01,2017-01-31,"SIGNED",42.7542366,-1.6367923,2016,8,1,2017,1,31
7230,7231,"ES","Spain","TECNOLOGIA Y APLICACIONES LASER SOCIEDAD LIMITADA",71429,40,-4,2016-04-01,2016-09-30,"SIGNED",40,-4,2016,4,1,2016,9,30
7231,7232,"ES","Spain","INSTITUTO NACIONAL DE INVESTIGACION Y TECNOLOGIA AGRARIA Y ALIMENTARIA OA MP",239191.2,40,-4,2016-02-15,2019-02-14,"SIGNED",40.4565512,-3.7491824,2016,2,15,2019,2,14
7232,7233,"ES","Spain","UNIVERSIDAD DE BURGOS",170121.6,40,-4,2016-11-02,2018-11-01,"SIGNED",42.339322,-3.726959,2016,11,2,2018,11,1
7233,7234,"ES","Spain","TREELOGIC TELEMATICA Y LOGICA RACIONAL PARA LA EMPRESA EUROPEA SL",3156525,40,-4,2015-12-01,2018-11-30,"SIGNED",43.4219213,-5.8201465,2015,12,1,2018,11,30
7234,7235,"ES","Spain","CENTRE INTERNACIONAL DE METODES NUMERICS EN ENGINYERIA",149856,40,-4,2015-07-01,2016-06-30,"SIGNED",41.3880326,2.1109828,2015,7,1,2016,6,30
7235,7236,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",239191.2,40,-4,2016-11-01,2019-10-31,"SIGNED",40.410138,-3.689073,2016,11,1,2019,10,31
7236,7237,"ES","Spain","CONSORCIO CENTRO DE INVESTIGACION BIOMEDICA EN RED M.P.",5844508.63,40,-4,2017-01-01,2020-12-31,"SIGNED",40.4761901,-3.6929246,2017,1,1,2020,12,31
7237,7238,"ES","Spain","SOLAR MEMS TECHNOLOGIES SL",71429,40,-4,2014-10-01,2015-03-31,"CLOSED",37.4370458,-5.8563158,2014,10,1,2015,3,31
7238,7239,"ES","Spain","FUNDACION PARA EL DESARROLLO DE LAS NUEVAS TECNOLOGIAS DEL HIDROGENO EN ARAGON",7246102.5,40,-4,2016-05-01,2021-04-30,"SIGNED",42.10889,-0.459939,2016,5,1,2021,4,30
7239,7240,"ES","Spain","UNIVERSIDAD COMPLUTENSE DE MADRID",158121.6,40,-4,2019-09-01,2021-08-31,"SIGNED",40.4478246,-3.7285872,2019,9,1,2021,8,31
7240,7241,"ES","Spain","FUNDACION PRIVADA INSTITUTO DE SALUD GLOBAL BARCELONA",2995606.25,40,-4,2017-04-01,2021-03-31,"SIGNED",41.3901037,2.1532729,2017,4,1,2021,3,31
7241,7242,"ES","Spain","BIOCURVE",2012650,40,-4,2016-09-01,2018-08-31,"SIGNED",40,-4,2016,9,1,2018,8,31
7242,7243,"ES","Spain","CENTRO DE INVESTIGACION ECOLOGICA YAPLICACIONES FORESTALES CONSORCIO",158121.6,40,-4,2017-02-28,2019-02-27,"SIGNED",40,-4,2017,2,28,2019,2,27
7243,7244,"ES","Spain","UNIVERSIDAD DE SALAMANCA",170121.6,40,-4,2017-06-01,2019-05-31,"SIGNED",40.9613376,-5.6669251,2017,6,1,2019,5,31
7244,7245,"ES","Spain","FUNDACION CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES CARLOS III",1861910,40,-4,2015-11-01,2020-10-31,"CLOSED",40.476349,-3.695493,2015,11,1,2020,10,31
7245,7246,"ES","Spain","SMALLE TECHNOLOGIES SL",1427406.25,40,-4,2017-09-01,2019-08-31,"SIGNED",41.401544,2.175273,2017,9,1,2019,8,31
7246,7247,"ES","Spain","ITESTIT SL",71429,40,-4,2015-05-01,2015-10-31,"SIGNED",40,-4,2015,5,1,2015,10,31
7247,7248,"ES","Spain","PARQUE TECNOLOGICO DE ANDALUCIA SA-PTA",50000,40,-4,2016-02-01,2017-01-31,"SIGNED",36.7333007,-4.5465677,2016,2,1,2017,1,31
7248,7249,"ES","Spain","SATLANTIS MICROSATS SL",71429,40,-4,2015-12-01,2016-04-30,"SIGNED",43.3319469,-2.9673146,2015,12,1,2016,4,30
7249,7250,"ES","Spain","AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS",1966770.78,40,-4,2015-07-01,2020-06-30,"SIGNED",40.410138,-3.689073,2015,7,1,2020,6,30
7250,7251,"ES","Spain","GTD SISTEMAS DE INFORMACION SA",998745,40,-4,2016-04-01,2018-03-31,"SIGNED",41.4006062,2.2095824,2016,4,1,2018,3,31
7251,7252,"ES","Spain","ACHUCARRO BASQUE CENTER FOR NEUROSCIENCE FUNDAZIOA",158121.6,40,-4,2018-04-01,2020-03-31,"SIGNED",43.332058,-2.967773,2018,4,1,2020,3,31
7252,7253,"ES","Spain","IRIDEON SL",1834351.25,40,-4,2017-11-01,2020-04-30,"SIGNED",40,-4,2017,11,1,2020,4,30
7253,7254,"ES","Spain","UNIVERSITAT AUTONOMA DE BARCELONA",158121.6,40,-4,2019-06-03,2021-06-02,"SIGNED",41.5019255,2.1048538,2019,6,3,2021,6,2
7254,7255,"ES","Spain","UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA",3999800,40,-4,2017-11-01,2020-10-31,"SIGNED",43.3309433,-2.9678921,2017,11,1,2020,10,31
7255,7256,"ES","Spain","UNIVERSIDAD POLITECNICA DE MADRID",395937.5,40,-4,2018-03-01,2020-02-29,"SIGNED",40.4486372,-3.7192798,2018,3,1,2020,2,29
7256,7257,"ES","Spain","INSTITUTO DE BIOMECANICA DE VALENCIA",1177136.25,40,-4,2017-01-01,2018-06-30,"SIGNED",39.479085,-0.333645,2017,1,1,2018,6,30
7257,7258,"ES","Spain","FUNDACION PARA EL CONOCIMIENTO MADRIMASD",187925,40,-4,2014-05-01,2015-12-31,"CLOSED",40.4224979,-3.691054,2014,5,1,2015,12,31
7258,7259,"ES","Spain","FUNDACION PARA LA INVESTIGACION MEDICA APLICADA FIMA",2e+06,40,-4,2018-04-01,2023-03-31,"SIGNED",40,-4,2018,4,1,2023,3,31
7259,7260,"ES","Spain","AGENCIA PER A LA COMPETITIVITAT DE LA EMPRESA",80500,40,-4,2014-07-01,2014-12-31,"CLOSED",41.3975422,2.1576492,2014,7,1,2014,12,31
7260,7261,"ES","Spain","AGENCIA PER A LA COMPETITIVITAT DE LA EMPRESA",50000,40,-4,2016-11-01,2017-10-31,"CLOSED",41.3975422,2.1576492,2016,11,1,2017,10,31
7261,7262,"ES","Spain","FUNDACIO INSTITUT DE CIENCIES FOTONIQUES",170121.6,40,-4,2016-09-12,2018-09-11,"SIGNED",41.2754712,1.9896212,2016,9,12,2018,9,11
7262,7263,"ES","Spain","UNIVERSIDAD DE LLEIDA",4301072.66,40,-4,2015-05-01,2018-04-30,"SIGNED",41.6147654,0.6196167,2015,5,1,2018,4,30
7263,7264,"ES","Spain","FUNDACIO CENTRE DE REGULACIO GENOMICA",158121.6,40,-4,2017-09-01,2019-08-31,"SIGNED",41.3853788,2.1940517,2017,9,1,2019,8,31
7264,7265,"ES","Spain","UNIVERSIDAD COMPLUTENSE DE MADRID",2500000,40,-4,2016-10-01,2021-09-30,"SIGNED",40.4478246,-3.7285872,2016,10,1,2021,9,30
7265,7266,"ES","Spain","UNIVERSIDAD DE BURGOS",4591287.5,40,-4,2016-01-01,2018-12-31,"SIGNED",42.339322,-3.726959,2016,1,1,2018,12,31
7266,7267,"ES","Spain","FUNDACION TEKNIKER",1968832.5,40,-4,2017-06-01,2020-05-31,"SIGNED",43.1953187,-2.4502993,2017,6,1,2020,5,31
7267,7268,"ES","Spain","FUNDACION PUBLICA ANDALUZA PARA LA INVESTIGACION DE MALAGA EN BIOMEDICINA Y SALUD",158121.6,40,-4,2018-01-03,2020-01-02,"SIGNED",36.722691,-4.465027,2018,1,3,2020,1,2
7268,7269,"ES","Spain","TALAIA NETWORKS SL",71429,40,-4,2015-04-01,2015-10-31,"SIGNED",40,-4,2015,4,1,2015,10,31
7269,7270,"ES","Spain","AEORUM ESPANA S.L.",2479592.5,40,-4,2016-03-01,2018-02-28,"SIGNED",36.7357266,-4.554652,2016,3,1,2018,2,28
7270,7271,"ES","Spain","SOLINTEL M&P SL",1776625,40,-4,2015-03-01,2018-02-28,"SIGNED",40,-4,2015,3,1,2018,2,28
7271,7272,"ES","Spain","PREFABRICADOS LUFORT SLU",71429,40,-4,2015-06-01,2015-11-30,"SIGNED",39.388963,-0.697346,2015,6,1,2015,11,30
7272,7273,"ES","Spain","INGENIERIA DE SISTEMAS PARA LA DEFENSA DE ESPANA SA-SME MP",4986973.75,40,-4,2018-06-01,2021-05-31,"SIGNED",40.4476404,-3.7146441,2018,6,1,2021,5,31
7273,7274,"ES","Spain","FUNDACIO PRIVADA INSTITUT CATALA D'INVESTIGACIO QUIMICA",158121.6,40,-4,2016-05-06,2018-05-05,"SIGNED",41.1304053,1.2416911,2016,5,6,2018,5,5
