document;term;count;rank;Title
565;propose;0,023589638;8;IT virtualization of testing environment
565;tests;0,022312579;9;IT virtualization of testing environment
565;coordination;0,021611873;10;IT virtualization of testing environment
566;jet;0,129938972;1;Jet Noise Reduction Using Predictive Methods
566;noise;0,113395704;2;Jet Noise Reduction Using Predictive Methods
566;inspire;0,08809852;3;Jet Noise Reduction Using Predictive Methods
566;methods;0,058317557;4;Jet Noise Reduction Using Predictive Methods
566;prediction;0,050787874;5;Jet Noise Reduction Using Predictive Methods
566;effects;0,025545613;6;Jet Noise Reduction Using Predictive Methods
566;developments;0,024844421;7;Jet Noise Reduction Using Predictive Methods
566;simulation;0,024342493;8;Jet Noise Reduction Using Predictive Methods
566;jti;0,024267935;9;Jet Noise Reduction Using Predictive Methods
566;oem;0,024267935;10;Jet Noise Reduction Using Predictive Methods
567;geothermal;0,096099116;1;Joint Actions towards the demonstration and validation of innovative energy solutions
567;joint;0,082004237;2;Joint Actions towards the demonstration and validation of innovative energy solutions
567;energy;0,081509309;3;Joint Actions towards the demonstration and validation of innovative energy solutions
567;ocean;0,054097774;4;Joint Actions towards the demonstration and validation of innovative energy solutions
567;net;0,029421804;5;Joint Actions towards the demonstration and validation of innovative energy solutions
567;calls;0,028938225;6;Joint Actions towards the demonstration and validation of innovative energy solutions
567;sector;0,028217895;7;Joint Actions towards the demonstration and validation of innovative energy solutions
567;regions;0,027240598;8;Joint Actions towards the demonstration and validation of innovative energy solutions
567;demonstration;0,022981893;9;Joint Actions towards the demonstration and validation of innovative energy solutions
567;utilized;0,022922204;10;Joint Actions towards the demonstration and validation of innovative energy solutions
568;vaccine;0,131040582;1;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;vaccines;0,101047428;2;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;enough;0,063020359;3;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;effectiveness;0,060217208;4;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;studies;0,045876725;5;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;robust;0,039770391;6;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;outputs;0,034432724;7;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;drive;0,031737687;8;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;public;0,028573427;9;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
568;conservative;0,027905675;10;JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES
569;atm;0,079278631;1;Knowledge Transfer Network (KTN)
569;sesar;0,054347357;2;Knowledge Transfer Network (KTN)
569;hub;0,043561441;3;Knowledge Transfer Network (KTN)
569;network;0,039501509;4;Knowledge Transfer Network (KTN)
569;actions;0,039186649;5;Knowledge Transfer Network (KTN)
569;previous;0,031217868;6;Knowledge Transfer Network (KTN)
569;features;0,030011105;7;Knowledge Transfer Network (KTN)
569;recognise;0,02962454;8;Knowledge Transfer Network (KTN)
569;attempts;0,029271307;9;Knowledge Transfer Network (KTN)
569;exchanging;0,029271307;10;Knowledge Transfer Network (KTN)
57;aerodynamic;0,074356024;1;Aerodynamic rigs for VHBR IP Turbine
57;rig;0,067006606;2;Aerodynamic rigs for VHBR IP Turbine
57;turbine;0,056185879;3;Aerodynamic rigs for VHBR IP Turbine
57;orbit;0,044671071;4;Aerodynamic rigs for VHBR IP Turbine
57;noise;0,029145884;5;Aerodynamic rigs for VHBR IP Turbine
57;engine;0,026896021;6;Aerodynamic rigs for VHBR IP Turbine
57;programmes;0,026126872;7;Aerodynamic rigs for VHBR IP Turbine
57;experimental;0,025505943;8;Aerodynamic rigs for VHBR IP Turbine
57;testing;0,025398682;9;Aerodynamic rigs for VHBR IP Turbine
57;emissions;0,025109736;10;Aerodynamic rigs for VHBR IP Turbine
570;flow;0,058594209;1;Laminar Horizontal Tail Plane full scale ground demonstrator
570;demonstrator;0,039218979;2;Laminar Horizontal Tail Plane full scale ground demonstrator
570;tunnel;0,039185715;3;Laminar Horizontal Tail Plane full scale ground demonstrator
570;horizontal;0,037886036;4;Laminar Horizontal Tail Plane full scale ground demonstrator
570;aerodynamic;0,036446162;5;Laminar Horizontal Tail Plane full scale ground demonstrator
570;manager;0,03258533;6;Laminar Horizontal Tail Plane full scale ground demonstrator
570;topic;0,031666889;7;Laminar Horizontal Tail Plane full scale ground demonstrator
570;aircraft;0,031047195;8;Laminar Horizontal Tail Plane full scale ground demonstrator
570;wind;0,030972576;9;Laminar Horizontal Tail Plane full scale ground demonstrator
570;designing;0,027174207;10;Laminar Horizontal Tail Plane full scale ground demonstrator
571;nutrients;0,04639729;1;Large-scale algae biomass integrated biorefineries
571;biomass;0,043556066;2;Large-scale algae biomass integrated biorefineries
571;algae;0,03592082;3;Large-scale algae biomass integrated biorefineries
571;marine;0,034656538;4;Large-scale algae biomass integrated biorefineries
571;water;0,032075501;5;Large-scale algae biomass integrated biorefineries
571;biotechnology;0,029513597;6;Large-scale algae biomass integrated biorefineries
571;economically;0,025992404;7;Large-scale algae biomass integrated biorefineries
571;diversity;0,024443074;8;Large-scale algae biomass integrated biorefineries
571;demanded;0,023438503;9;Large-scale algae biomass integrated biorefineries
571;agriculture;0,023320221;10;Large-scale algae biomass integrated biorefineries
572;deployment;0,085295222;1;Large-scale demonstration(s) of cooperative ITS
572;road;0,051347399;2;Large-scale demonstration(s) of cooperative ITS
572;transport;0,045248827;3;Large-scale demonstration(s) of cooperative ITS
572;mobile;0,040430603;4;Large-scale demonstration(s) of cooperative ITS
572;mobility;0,039687811;5;Large-scale demonstration(s) of cooperative ITS
572;accelerating;0,036785217;6;Large-scale demonstration(s) of cooperative ITS
572;services;0,032378802;7;Large-scale demonstration(s) of cooperative ITS
572;sites;0,029031933;8;Large-scale demonstration(s) of cooperative ITS
572;urban;0,027896328;9;Large-scale demonstration(s) of cooperative ITS
572;sustainable;0,027255821;10;Large-scale demonstration(s) of cooperative ITS
573;local;0,062352827;1;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;nature;0,059383499;2;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;collaborators;0,05055953;3;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;draws;0,049976527;4;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;upscale;0,048882943;5;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;hydro;0,047396591;6;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;transdisciplinary;0,046061669;7;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;regional;0,043884539;8;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;geographic;0,042394799;9;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
573;desired;0,041770138;10;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
574;hydrogen;0,125741844;1;Large scale demonstration of Hydrogen Refuelling Stations and FCEV road vehicles - including buses and on site electrolysis
574;vehicles;0,078420579;2;Large scale demonstration of Hydrogen Refuelling Stations and FCEV road vehicles - including buses and on site electrolysis
574;stations;0,051563889;3;Large scale demonstration of Hydrogen Refuelling Stations and FCEV road vehicles - including buses and on site electrolysis
574;mobility;0,035295484;4;Large scale demonstration of Hydrogen Refuelling Stations and FCEV road vehicles - including buses and on site electrolysis
574;france;0,028550111;5;Large scale demonstration of Hydrogen Refuelling Stations and FCEV road vehicles - including buses and on site electrolysis
574;energy;0,02780846;6;Large scale demonstration of Hydrogen Refuelling Stations and FCEV road vehicles - including buses and on site electrolysis
